age,fnlwgt,education,education.num,marital.status,occupation,capital.gain,capital.loss,hours.per.week,is_US,is_White,is_Male,income
46,192779,12,13,5,12,7688,0,40,1,1,1,1
54,141663,8,9,5,3,0,0,40,1,1,1,1
39,122742,11,12,5,12,15024,0,55,1,1,1,1
43,106760,8,9,5,3,0,0,50,0,1,0,1
40,179666,12,13,0,12,0,0,30,0,1,1,0
20,289405,9,10,0,11,0,1602,15,1,1,1,0
23,195767,8,9,0,10,0,0,40,1,1,1,0
51,161691,8,9,5,3,0,0,40,1,1,0,0
26,118523,8,9,5,3,0,0,40,1,1,1,0
26,29957,13,14,0,9,0,0,25,1,1,1,0
31,261943,9,10,5,12,0,0,40,1,1,1,0
31,83671,9,10,0,3,0,0,40,1,0,0,0
46,108699,9,10,4,3,0,0,60,1,1,0,0
37,99270,8,9,0,5,0,0,40,1,1,0,0
39,202027,12,13,5,12,15024,0,45,1,1,1,1
31,124569,9,10,5,3,0,0,40,1,1,0,1
28,198197,12,13,0,13,0,0,55,1,1,1,1
38,682947,12,13,3,12,0,0,55,1,1,1,1
44,125461,13,14,5,12,0,0,35,1,1,1,1
85,98611,12,13,5,12,0,0,3,0,1,1,0
35,32528,8,9,5,1,0,0,45,1,1,1,0
49,87928,8,9,5,3,0,0,40,1,1,1,1
17,327434,5,6,0,11,0,0,20,1,1,1,0
34,181087,10,11,5,10,0,0,45,1,1,1,0
52,123780,8,9,5,3,0,0,38,1,1,0,0
48,379883,13,14,5,13,0,0,40,0,1,1,1
24,126568,12,13,5,0,0,0,33,1,1,1,0
66,174788,9,10,3,3,0,0,20,1,1,0,0
44,254146,13,14,5,13,0,0,40,1,1,1,1
51,193720,12,13,5,12,0,0,45,1,1,1,1
59,283005,6,7,3,3,0,0,40,1,1,0,0
41,168324,9,10,5,3,0,0,40,1,1,0,1
25,108505,8,9,0,1,0,0,45,1,1,1,0
21,99199,13,14,0,5,0,0,15,1,1,1,0
56,92215,4,5,3,10,0,0,40,1,1,0,1
19,127491,8,9,0,0,0,0,40,1,1,1,0
47,122307,12,13,5,11,0,1887,40,1,1,1,1
35,171968,8,9,5,2,0,0,40,1,1,1,0
23,120773,8,9,0,3,0,0,40,1,1,0,0
55,165881,8,9,5,12,0,0,40,1,1,1,1
47,192835,8,9,5,3,0,0,50,1,1,1,1
20,205895,9,10,0,11,0,0,20,1,1,0,0
43,34007,8,9,5,10,0,0,40,1,1,1,1
27,221366,9,10,5,13,3103,0,50,1,1,1,1
22,369387,6,7,5,10,0,0,35,1,1,1,0
19,280071,9,10,0,2,0,0,50,1,1,1,0
62,588484,12,13,5,11,0,0,20,1,1,1,1
26,154093,8,9,0,5,0,0,40,1,0,1,0
59,126677,9,10,5,12,0,0,50,1,1,1,1
51,311350,12,13,5,12,0,0,40,1,1,1,1
46,102771,13,14,5,9,0,1977,40,1,1,1,1
25,166971,8,9,5,11,0,0,52,1,1,1,0
47,303637,8,9,5,12,0,0,49,1,1,1,1
36,129150,9,10,5,13,0,0,20,1,1,1,1
26,190330,12,13,0,0,0,0,30,1,1,1,0
26,137678,8,9,0,0,0,0,40,1,1,1,0
52,81436,14,15,5,11,0,0,40,1,1,1,1
55,41108,9,10,4,4,0,2258,62,1,1,1,1
47,115358,8,9,3,2,0,0,40,1,0,0,0
28,61435,8,9,5,10,0,0,45,1,1,1,0
24,265567,6,7,0,10,0,0,35,1,1,1,0
28,212563,9,10,3,2,0,0,25,1,0,0,0
63,404547,8,9,5,10,0,0,30,1,1,1,0
20,91733,9,10,0,11,0,0,8,1,1,0,0
26,276624,9,10,5,7,0,0,40,1,1,1,0
46,247043,8,9,5,5,0,0,40,1,1,1,1
48,254291,13,14,5,13,0,0,40,1,1,1,1
50,177896,15,16,5,13,0,0,40,1,1,1,1
52,169182,4,5,4,0,0,0,25,0,1,0,0
39,52870,8,9,5,10,0,0,40,1,1,1,1
36,241998,12,13,5,10,0,0,50,1,1,1,1
27,194652,8,9,0,10,0,0,40,1,0,1,0
46,62793,8,9,3,11,0,0,40,1,1,0,0
31,123397,8,9,5,5,5178,0,35,1,1,0,1
46,181810,8,9,5,10,4064,0,40,1,0,1,0
47,121958,3,4,1,0,0,0,30,1,1,0,0
27,192936,12,13,0,13,0,0,40,1,1,0,0
48,205424,12,13,3,11,0,0,40,1,1,1,1
54,329733,8,9,0,12,0,0,40,1,1,1,1
38,65382,9,10,5,10,0,0,40,1,1,1,1
47,198769,9,10,0,3,0,0,40,1,1,0,1
51,252903,5,6,5,11,0,1977,40,1,1,1,1
47,23545,9,10,5,1,0,0,40,1,1,1,0
46,273771,12,13,5,11,99999,0,40,1,1,1,1
69,361561,14,15,5,13,0,0,3,1,1,1,0
54,206964,9,10,5,11,0,1977,40,1,1,1,1
43,87284,9,10,0,1,0,0,40,1,1,1,0
44,889965,8,9,5,1,3137,0,30,1,1,0,0
47,199058,14,15,0,13,0,0,40,1,1,1,1
27,160786,6,7,5,10,0,1902,40,1,1,1,1
20,42706,9,10,0,4,0,0,72,1,1,1,0
31,122749,10,11,3,10,0,0,20,1,1,1,0
37,176014,8,9,5,11,0,0,50,1,1,1,0
23,152140,8,9,0,11,0,0,40,1,1,0,0
74,162340,9,10,4,12,0,0,40,1,1,1,0
55,102058,12,13,5,12,0,0,50,1,1,1,1
19,184710,9,10,0,9,0,0,30,1,1,1,0
20,42706,9,10,0,3,0,0,25,1,1,1,0
35,462832,8,9,5,10,0,0,40,1,0,0,1
20,39764,8,9,0,1,0,0,40,1,1,1,0
58,194733,11,12,5,10,0,0,40,1,1,1,1
37,99374,5,6,5,5,0,0,55,1,1,1,0
46,29696,8,9,5,12,0,0,40,1,1,1,1
45,36228,12,13,5,4,4386,0,35,1,1,1,1
19,255921,9,10,0,1,0,0,20,0,1,1,0
45,255014,9,10,5,10,0,0,55,1,1,1,1
47,60267,12,13,5,12,0,0,38,1,1,1,1
46,154430,13,14,3,12,0,0,50,1,1,0,1
32,111567,14,15,5,13,0,0,40,1,1,1,1
35,119098,15,16,5,13,7298,0,40,1,1,1,1
28,444304,12,13,5,9,0,0,40,1,1,1,0
17,438996,5,6,0,0,0,0,40,0,1,1,0
37,241463,8,9,5,12,0,1848,65,1,1,1,1
59,349910,11,12,5,10,0,0,40,1,1,1,0
32,53373,9,10,5,10,0,0,36,1,1,1,0
51,123011,12,13,3,12,0,2559,50,1,1,1,1
25,176077,13,14,0,13,0,0,37,1,1,0,0
44,222596,8,9,3,9,0,0,50,1,1,1,1
31,109917,3,4,2,10,0,0,40,1,1,0,0
45,238567,12,13,5,12,0,0,40,0,1,1,1
26,159897,9,10,0,12,0,0,40,1,0,0,0
24,203027,11,12,0,2,0,0,40,1,1,1,0
36,306646,12,13,5,12,0,0,55,1,1,1,1
56,187487,8,9,5,10,0,0,48,1,1,1,1
36,33001,8,9,3,4,0,0,50,1,1,1,0
38,101978,9,10,2,2,0,2258,55,1,1,1,1
43,32016,13,14,5,13,0,0,40,1,1,1,1
29,81648,8,9,5,11,0,1887,55,1,1,1,1
23,107801,12,13,0,3,0,0,20,1,1,0,0
24,159567,9,10,5,2,0,0,40,1,1,1,0
39,164898,8,9,5,10,0,0,40,1,1,1,0
40,247469,15,16,5,13,0,0,30,1,1,0,1
30,116138,12,13,0,12,27828,0,60,1,1,1,1
34,176831,12,13,3,13,0,0,40,1,1,0,1
50,198103,12,13,0,12,0,0,40,1,1,0,0
48,167009,9,10,3,3,0,0,48,1,1,0,0
31,181824,12,13,5,13,0,1902,35,1,1,0,1
42,277488,14,15,5,13,15024,0,65,1,1,1,1
49,281647,13,14,5,12,0,0,45,1,1,1,1
47,358465,9,10,3,3,0,0,40,1,1,0,0
34,143699,8,9,5,11,0,0,15,1,1,0,0
40,377018,12,13,5,13,0,0,60,1,1,1,1
46,370119,14,15,5,13,99999,0,60,1,1,1,1
35,187053,8,9,3,5,0,0,60,1,1,0,1
33,153588,8,9,5,2,0,0,40,1,1,1,0
35,189916,12,13,5,11,0,0,30,1,1,0,1
38,31053,8,9,3,12,0,0,40,1,1,0,0
34,155151,9,10,5,10,0,0,40,1,1,1,1
26,211424,9,10,5,1,0,0,40,1,1,1,1
46,140219,13,14,3,13,8614,0,55,1,1,0,1
55,28151,8,9,3,3,0,0,40,1,1,0,1
47,341471,8,9,3,6,0,0,4,1,1,0,0
26,27834,12,13,0,7,0,0,40,1,1,1,0
47,427055,9,10,5,3,0,0,45,0,1,1,0
41,425049,8,9,5,5,0,0,50,1,1,1,1
40,272343,8,9,5,3,0,0,40,1,1,0,1
46,208872,10,11,5,13,0,0,40,1,1,1,1
25,97789,12,13,0,11,0,0,50,1,1,1,0
39,48915,8,9,5,2,0,0,40,1,1,1,1
66,146454,9,10,5,11,5556,0,40,1,1,1,1
44,167725,8,9,5,11,0,0,24,1,1,1,0
35,30529,8,9,5,1,0,0,40,1,1,1,0
37,404661,9,10,0,12,0,0,40,1,0,1,0
38,91711,12,13,5,13,0,0,50,1,1,1,1
54,96710,8,9,5,6,0,0,20,1,0,0,0
57,310320,12,13,5,9,0,0,48,1,1,1,1
62,159908,9,10,5,3,0,0,38,1,1,0,1
54,202115,8,9,5,2,0,0,40,1,1,0,1
58,197665,8,9,1,0,0,0,45,1,1,0,0
18,142647,9,10,0,0,0,0,20,1,1,0,0
27,188343,8,9,2,12,0,0,40,1,0,0,0
23,314645,11,12,0,3,0,0,25,1,1,0,0
21,334618,9,10,0,7,99999,0,40,1,0,0,1
34,313729,12,13,5,11,0,0,60,1,1,1,1
39,103260,12,13,5,10,0,0,30,1,1,0,1
18,156950,8,9,0,3,0,0,35,1,1,1,0
49,268234,8,9,5,7,0,0,40,1,1,1,1
58,216941,8,9,3,12,0,0,40,1,1,0,0
51,103824,8,9,0,0,0,0,40,0,0,1,0
50,34233,8,9,5,4,0,0,50,1,1,1,0
50,217083,8,9,5,3,0,0,40,1,1,0,1
44,35910,12,13,5,12,0,1902,56,1,1,1,1
46,189498,12,13,5,13,0,1848,45,1,1,1,1
76,329355,8,9,4,0,0,0,13,1,1,0,0
48,166634,12,13,5,3,7688,0,40,1,1,0,1
54,257765,3,4,3,2,0,0,40,0,1,1,0
46,235320,13,14,3,11,0,0,60,1,1,1,1
67,171564,8,9,5,13,20051,0,30,0,1,0,1
32,356689,8,9,3,3,3887,0,40,1,1,1,0
37,19899,8,9,5,10,15024,0,45,1,1,1,1
31,344275,8,9,0,10,0,0,44,1,1,1,0
39,237943,12,13,5,11,0,0,30,1,1,1,1
41,150755,15,16,5,12,15024,0,50,0,1,1,1
44,174684,8,9,3,10,0,0,40,1,0,1,0
35,175769,8,9,5,11,0,0,65,1,1,1,1
46,364548,9,10,5,12,0,0,48,1,1,1,1
51,337195,9,10,5,11,0,1902,50,1,1,1,1
36,190023,8,9,5,5,0,0,60,1,1,1,1
42,39586,13,14,5,13,0,0,20,1,1,0,1
20,130840,5,6,0,1,0,0,40,1,1,1,0
34,187215,12,13,5,13,15024,0,36,1,1,0,1
45,285858,12,13,5,5,0,0,40,1,1,1,1
47,168211,8,9,5,10,0,0,44,1,1,1,0
35,163237,12,13,5,11,0,0,52,1,1,1,1
49,196707,8,9,5,2,7298,0,43,1,1,1,1
56,182460,8,9,5,1,0,0,40,1,1,1,1
61,172037,8,9,5,0,0,0,40,1,1,1,0
38,275223,9,10,5,11,7298,0,40,1,1,1,1
38,168322,8,9,5,5,0,0,60,1,1,1,0
37,405284,12,13,0,13,0,1340,42,1,1,0,0
53,479621,10,11,3,9,0,0,40,1,0,1,0
29,32897,8,9,3,0,0,0,25,1,1,0,0
44,222434,8,9,5,10,0,0,40,1,1,1,0
33,401104,8,9,5,1,0,0,50,1,1,1,1
32,42900,14,15,5,13,15024,0,50,1,1,1,1
52,37289,13,14,0,3,0,0,40,1,1,0,1
37,270059,9,10,3,3,25236,0,25,1,1,0,1
26,262617,8,9,0,10,2597,0,40,1,1,1,0
33,236396,8,9,0,3,0,0,35,1,1,1,0
61,149620,9,10,3,0,0,0,40,1,0,1,0
52,169549,9,10,3,12,0,0,40,1,1,0,0
68,166149,8,9,4,3,0,2206,30,1,1,0,0
31,173495,8,9,5,10,0,0,40,1,1,1,0
44,160829,12,13,5,9,0,0,20,1,1,0,1
68,107627,9,10,5,13,0,0,15,1,1,1,0
31,369648,11,12,5,10,0,0,50,1,1,1,1
24,220993,8,9,0,10,0,0,50,1,1,1,0
56,197369,3,4,5,12,0,0,40,1,1,1,1
38,187999,12,13,5,9,0,0,45,1,1,1,1
36,212433,8,9,0,10,0,0,40,1,0,1,0
63,189253,9,10,5,12,0,0,45,1,1,1,1
29,126822,8,9,5,0,0,0,35,1,1,1,0
46,116789,8,9,5,3,0,0,40,1,1,1,1
25,209227,12,13,0,13,0,0,21,1,1,0,0
51,73670,15,16,5,13,4386,0,52,1,1,1,1
35,192626,9,10,5,13,0,0,50,1,1,1,1
25,213385,8,9,0,3,0,0,40,1,1,1,0
44,224658,8,9,5,10,0,0,45,1,1,1,1
50,195322,15,16,2,13,0,0,40,1,1,1,1
24,317175,12,13,5,11,0,0,45,1,1,1,1
22,177125,9,10,0,3,0,0,50,1,1,1,0
44,120277,12,13,5,12,99999,0,45,1,1,1,1
44,165346,13,14,5,12,0,0,40,1,1,1,1
64,271550,9,10,5,5,0,0,40,1,1,1,1
60,160062,8,9,5,4,0,0,25,1,1,1,0
18,400616,9,10,0,3,0,0,40,1,1,1,0
62,160143,14,15,5,13,0,0,30,1,1,1,1
44,48087,12,13,5,12,0,0,40,1,1,1,1
32,213179,9,10,3,10,0,0,40,1,1,1,1
39,382859,8,9,5,10,0,0,40,1,1,1,1
47,84735,13,14,5,13,0,0,20,1,1,0,1
33,106670,12,13,5,13,0,0,40,1,1,0,1
32,182691,8,9,0,0,0,0,60,1,1,1,0
51,118793,12,13,5,13,0,0,70,1,1,1,1
53,221722,13,14,0,12,14344,0,50,1,1,0,1
55,23789,8,9,3,12,0,0,40,1,1,0,0
45,56841,8,9,5,10,0,0,40,1,1,1,1
56,104842,12,13,3,13,0,0,50,0,0,0,0
26,248612,12,13,0,12,0,0,70,1,1,1,1
30,185027,12,13,5,13,0,0,40,1,1,1,1
35,187089,10,11,5,12,0,0,42,1,1,0,1
24,254767,3,4,5,4,2105,0,50,1,1,1,0
27,190525,12,13,5,12,7298,0,55,1,1,1,1
68,32779,8,9,5,5,0,419,12,1,1,1,0
42,97688,8,9,3,11,0,0,47,1,1,1,0
50,124963,8,9,5,10,0,1977,35,1,1,1,1
24,267843,12,13,0,13,0,0,35,1,0,0,0
48,98524,11,12,5,10,0,0,45,1,1,1,0
36,184456,14,15,0,12,27828,0,50,1,1,1,1
49,120629,12,13,3,12,27828,0,60,1,0,0,1
29,220656,12,13,5,12,0,0,40,1,0,1,1
46,189680,9,10,5,11,0,0,50,1,1,1,1
36,36270,8,9,5,4,0,1977,65,1,1,1,1
55,238638,8,9,5,11,4386,0,40,1,1,1,1
37,91711,12,13,5,12,0,0,60,1,1,1,1
35,255191,12,13,5,13,0,0,45,1,1,1,1
31,369825,12,13,0,11,4101,0,50,1,1,1,0
36,93225,6,7,5,2,0,0,40,1,1,1,0
85,115364,8,9,4,11,0,0,35,1,1,1,0
21,108670,8,9,0,13,0,0,40,1,1,0,0
56,83922,9,10,5,10,0,0,40,1,1,1,1
35,258037,8,9,5,10,0,0,40,0,1,1,1
18,266681,6,7,0,0,0,0,20,1,1,1,0
44,193524,13,14,5,12,0,1902,40,1,1,1,1
35,334291,9,10,5,10,0,0,50,1,1,1,0
41,89172,9,10,5,4,0,0,40,1,1,1,1
37,120130,13,14,5,12,0,0,60,1,1,1,1
59,212783,8,9,3,0,0,0,38,1,1,0,0
44,274562,8,9,0,10,14344,0,40,1,1,1,1
35,208378,7,8,2,2,0,0,40,1,1,0,0
49,186078,13,14,5,13,0,0,50,1,1,0,1
43,96421,12,13,3,13,0,0,24,0,1,0,0
30,35724,14,15,5,13,0,0,45,1,1,0,1
36,218490,12,13,5,13,0,0,45,0,1,1,1
46,122026,12,13,5,10,0,0,44,1,1,1,1
48,302612,13,14,5,0,0,0,40,1,1,1,0
25,55718,9,10,0,9,0,0,25,1,1,1,0
47,191858,11,12,5,3,0,0,40,1,1,1,1
34,182177,8,9,3,10,3325,0,35,1,1,1,0
37,103986,12,13,5,13,7688,0,39,1,1,1,1
38,447346,9,10,5,10,0,0,36,1,1,1,1
26,167350,8,9,0,5,0,0,50,1,1,1,0
35,111387,9,10,5,1,0,1579,40,1,1,1,0
68,161744,5,6,5,11,0,0,16,1,1,1,0
64,181408,10,11,5,10,0,0,10,1,1,1,0
37,538443,8,9,3,10,14344,0,40,1,1,1,1
27,55743,12,13,5,12,0,0,45,1,0,0,1
43,180599,14,15,5,13,15024,0,60,1,1,1,1
19,225775,9,10,0,10,0,0,45,0,1,1,0
33,172664,9,10,5,12,0,0,70,1,1,1,1
19,266255,8,9,0,11,0,0,40,1,1,0,0
60,105339,12,13,5,12,7298,0,60,1,1,1,1
52,145333,12,13,3,11,0,0,60,1,1,1,0
44,169397,8,9,5,10,0,0,40,1,1,1,1
55,208311,13,14,5,9,0,1977,20,1,1,1,1
44,79531,10,11,5,10,0,0,40,1,1,1,1
18,173255,8,9,0,5,1055,0,25,1,1,1,0
36,192443,9,10,0,12,13550,0,40,1,0,1,1
17,153021,7,8,0,11,0,0,20,1,1,0,0
39,224531,8,9,5,10,7298,0,40,1,1,1,1
25,283087,9,10,0,12,0,0,40,1,0,1,0
31,124020,11,12,5,9,0,0,40,1,1,1,1
42,102606,12,13,5,9,0,0,40,1,1,1,1
42,91836,5,6,5,10,0,0,40,1,1,1,0
35,332588,8,9,3,0,0,0,30,1,1,0,0
34,544268,8,9,3,11,0,0,50,1,1,0,0
32,223267,13,14,5,13,0,0,48,1,1,1,0
31,211242,11,12,5,12,0,0,55,1,1,1,1
39,287031,13,14,5,13,0,0,45,1,1,1,1
41,253060,12,13,5,11,7688,0,45,1,1,1,1
54,279129,9,10,0,9,0,0,40,1,1,1,0
32,194740,12,13,5,11,0,1902,40,1,1,1,1
26,97698,13,14,0,12,0,0,32,1,1,1,0
44,159911,3,4,5,0,0,0,55,1,1,0,0
62,134768,7,8,5,10,0,0,40,1,1,1,1
31,454508,6,7,0,10,0,2001,40,1,1,1,0
18,280603,6,7,0,11,0,0,30,1,1,0,0
41,151089,9,10,5,12,0,2415,55,1,1,1,1
50,159670,8,9,5,3,0,0,40,1,1,1,1
36,33983,10,11,0,3,0,0,42,1,1,1,1
56,187295,12,13,5,13,0,0,40,1,1,1,1
26,186950,10,11,5,3,0,0,40,1,1,0,1
54,166459,14,15,5,13,99999,0,60,1,1,1,1
58,275859,8,9,4,10,8614,0,52,0,1,1,1
26,266912,8,9,5,11,0,0,50,1,1,1,1
39,192251,8,9,0,3,0,0,40,1,1,0,1
24,268525,12,13,0,3,0,0,32,1,1,1,0
60,93997,12,13,5,12,15024,0,45,1,1,1,1
42,259757,12,13,3,13,0,653,50,1,1,1,1
42,121265,13,14,3,13,0,0,40,1,1,1,0
48,168283,9,10,5,5,0,0,45,1,1,1,1
41,359696,12,13,5,7,15024,0,60,1,1,1,1
25,90730,12,13,5,13,0,1977,40,1,1,1,1
28,210945,12,13,0,13,0,0,60,1,0,0,0
31,226624,4,5,5,10,0,0,60,1,1,1,0
33,121488,12,13,0,11,0,0,40,1,1,0,0
34,56026,8,9,5,4,0,0,60,1,1,1,1
59,264357,5,6,5,5,0,0,50,1,1,1,0
47,169324,12,13,5,12,0,0,35,1,0,0,1
25,241825,9,10,0,12,0,0,46,1,1,1,0
58,349910,8,9,5,12,7688,0,40,1,1,1,1
21,102942,9,10,0,0,0,2001,40,1,1,0,0
36,62346,8,9,5,10,0,0,40,1,0,1,0
56,66356,9,10,5,4,0,0,50,1,1,1,0
33,220860,8,9,3,5,0,0,45,1,1,1,0
50,208630,13,14,3,11,0,0,50,1,1,0,1
54,182314,15,16,5,12,0,1977,50,1,1,1,1
47,39986,12,13,5,13,0,0,40,1,1,1,0
18,177648,8,9,0,11,0,0,25,1,1,0,0
24,161092,9,10,5,3,7298,0,40,1,1,1,1
29,149324,9,10,5,10,0,1485,40,1,1,1,1
41,274363,9,10,5,2,7298,0,42,1,1,1,1
53,82646,15,16,3,12,0,0,55,1,1,0,1
25,193820,13,14,0,13,0,0,40,1,1,0,0
51,93193,8,9,3,13,0,0,40,1,1,0,0
66,162945,14,15,5,12,20051,0,55,1,0,1,1
44,146906,14,15,5,13,0,0,50,1,1,1,1
57,334224,9,10,5,10,9386,0,40,1,1,0,1
51,226735,8,9,5,5,0,0,40,1,0,1,0
50,102615,8,9,5,12,0,1902,40,1,1,1,1
21,221157,8,9,0,0,0,0,30,1,0,0,0
43,114508,8,9,3,12,0,0,40,1,1,0,0
26,150361,12,13,0,13,0,0,40,1,1,0,0
45,196584,10,11,0,13,0,1564,40,1,1,0,1
42,109912,9,10,0,9,0,0,40,1,1,0,1
20,129240,9,10,0,3,0,0,20,1,1,0,0
47,165937,8,9,5,2,0,0,50,1,1,1,1
21,173324,9,10,0,0,0,0,20,1,0,1,0
41,220531,15,16,5,13,0,0,50,1,1,1,1
46,284799,9,10,5,11,0,0,60,1,1,1,0
39,543042,8,9,5,10,5178,0,50,1,1,1,1
21,57916,8,9,2,4,0,0,40,1,1,1,0
18,182643,9,10,0,1,0,0,9,1,1,1,0
25,187502,8,9,0,11,0,0,24,1,0,1,0
39,352628,11,12,5,10,0,0,50,1,1,0,1
48,141944,8,9,5,2,4386,0,40,1,1,1,1
42,213019,13,14,0,13,0,0,40,1,1,0,1
29,255476,3,4,0,1,0,0,30,0,1,1,0
56,139616,12,13,3,12,0,0,45,1,1,1,1
43,235556,9,10,1,11,0,0,45,0,1,1,0
19,99246,6,7,0,2,0,0,25,1,1,0,0
38,252250,11,12,5,7,0,0,56,1,1,1,1
29,169544,8,9,5,5,5178,0,40,1,1,1,1
44,136986,9,10,5,10,0,0,60,1,1,1,1
36,189382,8,9,5,3,0,0,40,1,1,0,1
46,99835,14,15,5,13,0,0,60,1,1,1,1
24,500509,8,9,0,0,0,0,40,1,0,1,0
52,187830,8,9,3,9,4934,0,36,1,1,1,1
50,195784,7,8,3,1,0,0,40,1,1,1,0
33,213887,8,9,3,4,0,0,40,1,1,1,0
27,198346,12,13,3,3,0,0,35,1,1,0,0
31,243165,12,13,0,13,0,0,40,1,1,1,0
20,299047,9,10,0,0,0,0,20,1,1,0,0
31,347166,9,10,3,10,4650,0,40,1,1,1,0
48,318331,8,9,0,11,0,0,40,1,1,1,0
35,216035,8,9,5,7,0,0,40,1,1,1,0
41,309056,15,16,5,13,0,0,50,1,1,1,1
24,121023,12,13,0,13,0,0,40,1,1,0,0
38,231037,2,3,5,11,0,0,40,0,1,1,0
45,120131,8,9,5,10,0,0,50,1,1,1,1
19,292590,9,10,0,0,0,0,20,1,1,0,0
29,236992,8,9,5,0,0,0,50,1,0,1,0
25,191271,8,9,0,3,0,0,40,1,1,0,0
24,204172,8,9,0,1,0,0,48,1,1,0,0
20,104443,9,10,0,3,0,0,20,1,1,0,0
21,189888,8,9,0,1,3325,0,60,1,1,1,0
55,381965,12,13,5,10,0,0,40,1,1,1,0
53,266529,10,11,5,12,0,0,40,1,1,1,1
39,181943,12,13,0,12,0,0,35,1,1,0,0
56,116143,12,13,5,3,5178,0,44,1,1,1,1
52,110954,8,9,5,10,0,0,45,0,1,1,1
34,202729,8,9,5,7,0,0,40,1,1,1,0
36,336367,11,12,0,12,0,0,50,1,1,1,0
32,110331,8,9,5,12,0,1672,60,1,1,1,0
20,236769,9,10,0,1,0,0,40,1,1,1,0
34,193036,9,10,5,3,0,0,40,1,0,1,1
49,195437,11,12,5,3,0,0,60,1,1,1,1
69,58213,12,13,5,13,20051,0,45,1,1,1,1
48,166809,12,13,1,12,0,0,50,1,1,0,1
23,23438,8,9,0,13,0,0,40,1,1,0,0
41,166662,14,15,5,12,0,0,50,1,1,1,1
37,298539,8,9,5,12,0,1902,55,1,1,1,1
36,114059,12,13,5,12,0,0,45,1,1,1,0
45,184581,8,9,5,2,0,0,40,1,1,1,0
30,149184,12,13,5,12,0,0,45,1,1,1,1
29,202878,8,9,0,10,0,0,50,1,1,1,0
32,78530,9,10,5,12,15024,0,50,1,1,1,1
32,154120,8,9,5,5,7298,0,40,1,1,1,1
42,343609,9,10,2,0,0,0,50,1,0,0,0
47,155489,8,9,5,5,7688,0,55,1,1,1,1
45,301802,12,13,5,5,0,0,50,1,1,1,1
62,270092,13,14,5,13,0,0,40,1,1,1,1
31,301526,9,10,1,0,0,0,40,1,1,1,0
28,125321,8,9,0,2,0,0,40,1,1,0,0
58,255822,10,11,5,10,0,0,40,1,1,1,1
19,127709,8,9,0,4,0,0,30,1,0,1,0
45,189564,12,13,5,11,0,0,42,1,1,0,1
54,125417,3,4,5,2,0,0,40,1,1,1,1
24,611029,5,6,5,1,0,0,40,1,1,1,0
17,225106,5,6,0,0,0,1602,18,1,1,0,0
49,105614,8,9,3,11,0,0,50,1,1,1,1
26,55743,8,9,0,3,0,0,30,1,0,0,0
45,80430,8,9,3,0,0,0,40,1,1,0,0
51,99316,7,8,3,5,0,0,50,1,1,1,0
34,119411,8,9,3,7,0,0,40,0,1,1,0
31,265706,8,9,5,10,7298,0,40,1,1,1,1
40,168936,10,11,3,0,0,0,32,1,1,0,0
63,66634,4,5,5,10,0,0,16,1,1,1,0
51,98642,8,9,3,12,14084,0,40,1,1,1,1
34,134737,12,13,0,11,0,0,40,1,1,1,1
45,347834,8,9,3,3,0,0,40,1,1,0,0
39,126569,14,15,5,13,15024,0,60,1,1,1,1
30,137606,8,9,5,5,5013,0,40,1,1,1,0
36,61778,9,10,5,10,0,0,60,1,1,1,1
45,186272,8,9,5,1,7298,0,40,1,0,1,1
48,125892,12,13,3,12,0,0,40,1,1,1,0
40,408717,8,9,5,10,0,0,40,1,1,1,1
46,149640,12,13,3,13,0,0,45,0,1,1,1
41,105616,9,10,4,3,0,0,48,1,0,0,0
54,127455,9,10,5,7,0,0,48,1,1,1,1
30,189620,12,13,0,13,0,0,40,0,1,0,0
58,190747,8,9,5,2,0,0,40,1,1,1,0
39,129150,12,13,5,9,0,0,50,1,1,1,1
41,495061,15,16,5,13,99999,0,70,1,1,1,1
29,156815,8,9,5,0,0,0,40,1,1,1,0
27,322208,9,10,0,5,0,0,40,1,1,1,0
57,183810,9,10,5,13,0,0,40,1,1,1,1
35,209993,6,7,2,6,0,0,8,0,1,0,0
46,120131,14,15,5,13,99999,0,60,1,1,1,1
23,240137,2,3,0,1,0,0,55,0,1,1,0
20,244406,8,9,0,3,0,0,40,1,0,0,0
51,280278,5,6,2,3,0,0,40,1,0,0,0
21,184678,9,10,0,3,0,0,35,1,1,0,0
60,27886,9,10,5,12,0,0,40,1,1,1,1
27,66473,12,13,5,12,0,0,40,1,1,1,1
41,129060,9,10,3,3,0,0,40,1,0,0,0
40,224232,12,13,5,11,0,0,40,1,1,1,1
45,192835,12,13,5,12,0,1977,55,1,1,1,1
41,152958,8,9,5,10,0,0,40,1,1,1,1
44,113597,9,10,5,12,0,0,55,1,1,1,1
53,137815,9,10,4,12,0,0,40,1,1,1,1
18,423024,8,9,0,0,0,0,20,1,1,1,0
42,19700,12,13,5,13,0,0,50,1,1,0,1
34,216864,8,9,3,0,0,3770,45,1,1,0,0
36,183892,8,9,3,5,8614,0,45,1,1,1,1
46,194698,12,13,0,13,0,0,60,1,1,1,0
30,48520,11,12,5,13,0,2002,40,1,1,1,0
62,167652,10,11,3,11,0,0,40,1,1,0,0
49,349230,10,11,5,12,0,0,60,1,1,1,1
37,77820,12,13,5,12,0,0,45,1,1,1,1
61,190682,8,9,4,10,0,1669,50,1,0,0,0
32,205072,8,9,5,5,0,0,48,1,1,1,0
